artist_id,state,country
ARNKH081187B9B902C,Alabama,United States
ARFVQXC1187FB38521,Virginia,United States
ARJ304L1187B991A82,New Jersey,United States
AR4T2JX1187B98AD98,Tennessee,United States
ARFADWT1187B9BA338,New York,United States
ARDXKJH1187FB38777,Texas,United States
ARPTHEU1187B98BF98,,Scotland
AR4TQAO1187FB3BF4F,Pennsylvania,United States
ARG23S51187FB36807,New York,United States
ARYWCFZ11E2835CFDD,Pennsylvania,United States
ARZGZNS122988FF775,,Belgium
AR2TPGH1187FB435C1,Illinois,United States
ARYUIFM11F4C846741,,Jamaica
AROB0091187FB47B7A,New York,United States
ARYPBZZ1187B996FD8,Illinois,United States
AR1OID4119B86679C2,New York,United States
AR83AVQ1187B9B060F,,England
ARLOOJY12454A52107,Missouri,United States
AR4L4D61187FB43694,California,United States
ARZQI401187B999711,California,United States
ARPPJJJ1187B9B04BD,New York,United States
ARLZM8F1187B99F4D8,Illinois,United States
AROUREO1187B9B85DE,Illinois,United States
ARYYROE11F50C48916,California,United States
ARQHEKY12420780D26,Missouri,United States
ARZ8UG01187FB41D81,,England
ARU95DC1187FB4C866,Washington,United States
ART7PDD1187FB4F9E5,,England
ARU0SMX1187B9991C7,Illinois,United States
AR8PDYO1187B992B36,Mississippi,United States
ARNUH1F1187FB3682F,,England
ARQRZLB1187B98F193,Pennsylvania,United States
ARADF5Q1187B98DAE7,California,United States
ARKZSC51187FB40A8C,,England
ARJWLCI1187B9B4098,Oregon,United States
AR2XH741187B99A7B3,Texas,United States
ARQW3Z61187B9B792E,Illinois,United States
AR2DHYD1187B990B3C,California,United States
ARJRB6I1187B9AC840,North Carolina,United States
ARFCK201187FB469B3,Michigan,United States
ARDBK7O1187FB57386,Georgia,United States
ARTHFR51187FB41B57,Alaska,United States
ARXNH8R1187FB3D4C0,,Venezuela
ARCKZ441187B999745,Texas,United States
AR3N7SX11A348EFFD1,Ohio,United States
AR19EJN1187FB4DFA8,Hawaii,United States
AROM3UD1187FB37B35,,England
ARXHGWB1187FB557F5,New Jersey,United States
ARRXG5Y1187B9AA016,New York,United States
ARYWXQ41187B9A9C8C,Texas,United States
AR6OSBB1187FB4BFD8,,Canada
ARDQ6XZ1187B9A817D,,France
AR82JKC119B86692F0,North Carolina,United States
ARVHYGM1187B98E10F,Illinois,United States
ARAOUJR1187FB4EF53,Pennsylvania,United States
ARC0T361187B9AFDBE,Tennessee,United States
ARFMYWG1187FB39B48,Florida,United States
ARK62161187FB3D4E2,Oklahoma,United States
ART105C1187B990734,,Australia
ARBQAHN1187FB39A3D,Alabama,United States
ARAEZSI1187B9A8D1E,Vermont,United States
ARR6PPN1187B9B332D,Missouri,United States
ARW8K3V1187B9A4A14,,England
AR1LQCR1187B990060,,Australia
ARM56SU1187B9B65E8,,Sweden
ARGJEEO1271F573FD6,New York,United States
ARB5U6G1187B9A994C,California,United States
ARYDPPW1187B99E804,,Jamaica
AR6M65W1187FB3611E,Washington,United States
ARKS15B1187B98CF13,Tennessee,United States
ARZFSPY12454A51F1D,North Carolina,United States
ARABEZO11F4C84067D,Texas,United States
ARA6RMK1187B98CACC,,England
ARZKI361187B98F5B1,,England
ARMKMUD1187FB4F47B,,England
ARN7POH1187B9B301E,California,United States
ARZIKKA11F4C8471FA,New Jersey,United States
ARA2QXP1187B9A3B78,Oregon,United States
ARLGA561187FB4305E,,Denmark
ARQIOMU1187B99D5B3,Florida,United States
ARE3QYW1187B9A2622,Florida,United States
ARAJC8X1187FB456C8,,Mexico
ARGFRP91187FB42F3F,Illinois,United States
AR855PU1187FB522D3,Washington,United States
ARHFJKF1187B9AE5DC,Texas,United States
ARKHVYK1187B994374,New York,United States
ARO5X9M1187FB56385,Pennsylvania,United States
ARBNWLD1187FB42F73,,England
ARCVEC01187FB3FDA6,,Germany
AR064Q51187B99339B,,Germany
AR9PLH11187FB58A87,Oklahoma,United States
AR0MLEO1187B9ADB84,Virginia,United States
AREVXAC1187B998BED,Pennsylvania,United States
ARZ70Q01187B9B86A7,Rhode Island,United States
AR3KF8P1187B997E01,Mississippi,United States
ARHBEG01187B98F26C,Washington,United States
AR5FAGT1187B9A1910,New York,United States
ARDQN8N1187FB3DDAC,Virginia,United States
AR2C2WM1187FB3CF7F,Arizona,United States
AR82ZHN1187B998F7A,,Germany
AR0YSNY1187B9A06E8,California,United States
AR6KBV31187FB38401,Kentucky,United States
ARV0N321187B9936A5,Illinois,United States
ARK277X1187B9908E4,Michigan,United States
ARFITAF1271F573DC8,California,United States
AR9KKS211C8A416063,Colorado,United States
ARO1YS01187FB546BB,Louisiana,United States
ARU230L1187FB4642F,Pennsylvania,United States
ARW1B0G1187FB3A62A,Illinois,United States
AR7PMT11187FB4CD08,,England
ARILIQB1187B991CC4,California,United States
ARWLMZM1187B99FBD1,New Hampshire,United States
ARQ6AQD1187FB5087E,,England
ARYETZM11E2835DBD4,New York,United States
ARR2NAK1187B98F49B,Washington,United States
ARLE2071187FB3A270,Oklahoma,United States
ARNM38D1187B9B991D,Pennsylvania,United States
AR2WM9E11A348F0132,New Jersey,United States
ARKMQS41187B9B7ACE,New York,United States
ARGSGHS1187B9AE809,,Australia
ARYXXP21187FB5A8F2,Arizona,United States
ARN5QJS1187B9A6062,Oregon,United States
ARZ3FTE1187B9A0F65,,Denmark
ARCN61O1187B9ABBE8,Virginia,United States
ARCACQL124207800F9,,Germany
ARQXE3O1187B99BB7F,,Germany
ARV5B2D1187FB36ED1,,England
ARLKNEO1187FB40A58,California,United States
ARMPVEK1187FB520BD,New Jersey,United States
ARG3FRO1187FB5AD6E,,New Zealand
AREDD4V1187B9B9FD5,Kentucky,United States
ARBRCJR12131B4B7C6,North Carolina,United States
ARPOSF41187FB3FDAD,Texas,United States
ARDF3QS1187B99520B,Illinois,United States
AR9S7WJ1187FB3AA4D,,Egypt
ART9RRW1187FB5B5E0,Massachusetts,United States
ARBAKL21187FB3D343,,England
AR77NY61187FB49926,California,United States
AR608ZH1187FB5549D,,Canada
ARA870V1187FB3C4B7,Alabama,United States
ARJP7YH1187FB54755,Washington,United States
ARKL75U1187FB5B8B6,Wisconsin,United States
ARSUZRJ1187B98C5D9,,Canada
ARQDRRG1187B9A64B1,Michigan,United States
ARJBPAG1187B9B555E,,England
AR83OMC1187B991569,California,United States
ARCTKSS1187B989F5C,Tennessee,United States
AR106UF1187FB53888,Texas,United States
ARWUYUV1187B9B7154,,Sweden
AR53E9W1187FB49D53,Maryland,United States
ARHDBRU1187FB4DA8F,,France
AR2S5AS1187B9B587C,Massachusetts,United States
AR4JBE11187B9904BB,Pennsylvania,United States
AR0UIYT1187FB38545,Louisiana,United States
AR95D5J1187B98FFE3,Texas,United States
ARAWOLW1187FB3AB70,Arkansas,United States
AR7SVRP1187FB55875,Pennsylvania,United States
ARZG77T1187B98AD7B,New York,United States
ARLYYOV1187B9B2024,California,United States
ARV8IRZ1187B9A14BA,,France
AR82GTS1187FB5662F,Alabama,United States
ARNIR7Y1187FB51885,Illinois,United States
AREYU8N1187FB444E8,,France
ARGPAJU12406A8996B,South Carolina,United States
ARTZD7J1187B98A3AA,New York,United States
AR2ZFEE1187B989F4B,New York,United States
ARFP9DY1187B9B40A8,,England
AR5VP0D1187FB4D40B,,England
ARLLOR01187FB5CA3C,Florida,United States
ARCIHD61187FB58B13,New York,United States
ARN80361187FB36732,Ohio,United States
ARQ6ZV31187B997422,,Jamaica
ARDYR3C1187FB461CE,Delaware,United States
AR2L7JG1187B98CE00,Oklahoma,United States
ARNLTB01187B9AE52F,Illinois,United States
AR13Q5M1187FB3DB97,,Italy
ARMFIH51187FB3938A,Kentucky,United States
ARQCGHK1187B9ACAF1,Missouri,United States
AR1OVFV11C8A415DFB,,Italy
AR3YKXY1187B9918C7,California,United States
ARBRRHM1187B9A459F,,Wales
AREX9OE1187FB4DA02,Wisconsin,United States
ARWC1WN1187FB516CE,New York,United States
ARCR7611187FB4E908,New York,United States
ARZD8FT1187FB3D6B8,Texas,United States
AR1OYNC1187FB3E9C9,,England
ARCA2ZR1187B988ED7,California,United States
AR5GIGL1187B9AC037,California,United States
ARGLXSL1187FB5414C,Oregon,United States
ARP055C1187B990C7B,Vermont,United States
ARSG7NQ1187FB57482,New York,United States
ARPH56A1187FB385B1,,Brazil
AR4FWOL1187B99A4DA,,Canada
ARH5Y3F1187FB4A177,Texas,United States
ARD3ICK1187B9A56C9,,Jamaica
AR04S8J1187FB48358,North Carolina,United States
ARX5QG91187FB3AC86,Texas,United States
ARDPCFP12454A4D471,California,United States
ARTIVVF1187B9ADB4C,Idaho,United States
ARVEQDO1187FB572D4,New York,United States
ARRKZKA1187B991DFC,,England
AR39GAT1187B9B3D60,New York,United States
ART2XCH1187FB44597,,Dominican Republic
ARV74801187B9AD76B,,England
ARGUVSP1187FB40429,New Jersey,United States
ARD4A8G1187B99CBFE,Texas,United States
ARU8NOX1187FB3B8C5,New York,United States
ARWBNJV1187B9B5E94,,Japan
ARJIK1C1187B9B4B3A,New York,United States
ARE0IC31187FB494C1,,England
ARBQPXY1187B98D67B,,Germany
ARK641L1187B9995A5,Oklahoma,United States
ARXH1S41187B9A2D19,Mississippi,United States
ARZXML41187FB490FE,California,United States
AR2YGK21187B9AC426,,Canada
ARAHYXY1187B9BA107,,England
ARM891J1187B991327,Indiana,United States
AR4L8X51187FB377B7,Michigan,United States
ARUEJBD1187FB44C28,New Jersey,United States
ARLN9GU1187B9A1E5C,Indiana,United States
ART65CK1187B98DF99,,Jamaica
ARY06FP1187B9AFD16,Texas,United States
ARKG4R11187B996210,Colorado,United States
AR4ILV01187FB3FB0D,North Carolina,United States
ARZUK971187B99E8A7,Oregon,United States
ARSZ6MA1187FB43D29,New York,United States
ARXAXVV1187B9AE099,,England
ARUBDBK1187FB4D1B3,California,United States
ARH6UNL1187B98A9AF,California,United States
AR4N21G1187B99F600,Mississippi,United States
AR8KOYI1187B990511,Michigan,United States
ARF5X8L1187B9B07AD,Mississippi,United States
ART29VY1187B9B5586,Alabama,United States
ARS71YA1187FB5BA1B,New York,United States
ARIH0351187B997A19,Minnesota,United States
ARXLOGT1187FB45068,,Japan
AR5TIWQ1187B9A3122,California,United States
ARF39J21187B9A72F7,North Dakota,United States
ARA1SZ31187FB3F149,Illinois,United States
ARLHURZ1187FB54C71,Illinois,United States
AR2ZSND1187B990839,Illinois,United States
ARF0J311187FB57B8B,Ohio,United States
ARBCYM81187FB4844F,,England
AR7LJ7N1187FB4AD1F,,Sweden
AR4H4261187B9931CB,New York,United States
ARMXYV21187FB40F98,New York,United States
ARX9D7I1187FB4C808,Tennessee,United States
AR1IFCE1187B98E511,Massachusetts,United States
ARA60941187B9AD4A3,California,United States
AR2K1AL1187B9A323B,Missouri,United States
AR225QF1187B9B351E,Illinois,United States
AR5KZ7D1187B9A9879,,Canada
AR2S8PI1187FB4D4D4,Tennessee,United States
ARKO4ZW1187B98EA29,New York,United States
ARAUF5Z1187FB3F5CD,California,United States
ARECDMN11F4C83F213,,England
ARKLG2Q1187B9A533B,Tennessee,United States
ARTFRC41187B9ACCDC,Colorado,United States
ARNEYYB11F50C4B2ED,Pennsylvania,United States
ARX81XH1187B9B7FEE,California,United States
ARNZPLV1187FB3DF5D,,Jamaica
AR7X89I1187FB3C1C9,New York,United States
ARVHOJ81187FB36F03,,Germany
ARNA0AZ1187B9AE478,California,United States
AR5UCWY1187FB3AE74,,Japan
ARETHYY11F50C4A234,California,United States
ARUV2AE1187FB4D04B,New York,United States
AR284O11187B9B156C,Ohio,United States
ARGBKIH11F4C846FC4,Florida,United States
ARLRRUM1187B9AEE65,Texas,United States
ARHUS3S1187B9B7CCA,New Jersey,United States
ARXZZJB1187FB4202C,,Japan
ARKJN271187B99D90D,Georgia,United States
AR9PX5U1187B997E64,,Brazil
AR9S8551187FB3EA81,,England
ARE4JNY1187B9B856A,North Carolina,United States
ARMMFY61187B98E4F9,Kansas,United States
AR01WBK1187B9A8E08,Mississippi,United States
ARRW71M1187FB43654,California,United States
ARM2YO51187B9A055A,California,United States
ARL90F11187B9B0A4F,,England
ARSSKFX1187FB4695D,Texas,United States
AR0LVFQ1187B9A84E0,Illinois,United States
ARQMWPF1187FB536C3,New York,United States
ARIT8YH1187FB43F30,New York,United States
ARR8JMF1187B98FC72,New York,United States
ARN2V1G1187B9B111D,Florida,United States
AR53B9G1187FB47E24,,Belgium
ARMMLKC1250940EEB2,Arizona,United States
ARFXUTU11F50C4E973,Michigan,United States
ARH996B1187FB50545,,England
ARY0KC31187FB595F4,,Russia
ARMUOFX1187B9AA09E,,Zaire
ARTDUXM1187B9899ED,Louisiana,United States
AR7XNR61187B98E2F2,Ohio,United States
ARZLG861187B98F1C0,California,United States
ARXDMHZ1187B99BBA9,Michigan,United States
AR0DPJW1187B9AF9B6,,England
AR5MFHJ1187FB40499,,Scotland
AR6XU5411C8A4152FE,Florida,United States
ARP6NUR1187B99B461,Oregon,United States
AR0CVOW1187B9A51EF,Texas,United States
ARZRGXU1271F5744CE,Kentucky,United States
ARJPEOF1187B998D00,,Germany
ARP7VYX1187FB37B22,Wisconsin,United States
ARODPPQ1187FB4E25F,,England
ARGE5Y51187B99D356,,England
ARTMOFA11F50C4879F,New Jersey,United States
AR6ETMK1187B98A799,Pennsylvania,United States
ARYIMYT1187FB58134,Alabama,United States
ARWV7311187FB56B95,New York,United States
ARB61BZ1187FB46277,Florida,United States
ARGOVVM1187B99E463,Tennessee,United States
ARGHT3D1187B9B115E,,Finland
ARWR05M1187B9951A2,,Australia
AR2RY831187B9B8803,Minnesota,United States
ARQLTU51187B9902DA,Missouri,United States
ARD6QWS1187B997B13,New York,United States
ARNZBZE1187FB5A384,,Jamaica
ARMLQX21187B98F093,Virginia,United States
ARETTZP1187B998F89,California,United States
AR30FDZ1187B9A84C6,California,United States
AR1F63U1187B998E20,Michigan,United States
AR212XJ1187B98A1B8,,England
ARGLPL91187B98E6A5,New York,United States
ARKS0051187FB43934,California,United States
AR7P0SP1187B991A9E,Illinois,United States
ARWVSYA1187B9A3104,Louisiana,United States
ARXPLIA1187FB4D0B0,California,United States
ARZFCFB11F4C84175F,,Japan
AR16KJA1187B99C176,Illinois,United States
ARX92VI1187FB53A96,Michigan,United States
ARZQP0D1187B9AF71B,New York,United States
ARGS06M1187B992E20,,Sweden
ARDZ1401187FB49C13,New York,United States
ARZOEFY1187B9A5D09,,Serbia
ARIA1UE1187FB52A1F,,England
ARMSIFW11EBCD7AFE0,,England
AR39K4T1187FB5C312,Illinois,United States
ARJ8LQN1187B9AEB1C,Michigan,United States
ARJ9DSA1187B990E00,,England
ARFGIYG1187FB366AE,New York,United States
ARWNO3Z1187B9B85AC,Pennsylvania,United States
ARLWPKR1269FCCFE2C,Tennessee,United States
ARWECB21187FB534D6,North Carolina,United States
ARZSW3F1187FB5BF1F,,Australia
ARMC3TU1187B9AC62D,California,United States
ARQMZ841187FB4E1AF,,Brazil
ARBE5TB1187B9B072F,Florida,United States
ARFWLXM1187B9B5EE5,,England
AR3FZFJ1187FB3BF0A,,England
ARAJBW01187FB561DA,Arkansas,United States
ARFXGAT122988F52EC,Tennessee,United States
AR9IUB51187FB36133,California,United States
ARTC3XT1187B9B2A6B,California,United States
ARFPVYF1187B994063,,Austria
ARZNLRX1187FB57970,,France
ARKKVT41187B99B0DF,,England
AR5IYCS1187FB5CFEA,North Carolina,United States
AR3IHGQ1187FB4C745,,Sweden
ARDTHWB1187B997F43,New York,United States
ARG1QGH1187FB53225,Arizona,United States
ARR0C631187B9B6BA9,Florida,United States
ARN9K6K1187FB4A20F,Illinois,United States
AR5JVAG1187B9A48FA,,England
ARZYM9G1187FB52B3C,Louisiana,United States
ARNQ31P1187B9A8811,Indiana,United States
AR4IJUI1187FB4E992,California,United States
ARMDXUZ1187B9B85EA,Illinois,United States
ARYJBYB11F4C840549,,England
ARFYXTG1187B99AB6E,Pennsylvania,United States
ARPJ2UV1187B9B1860,Illinois,United States
ARUIYIR1241B9CCC8B,Illinois,United States
ARWLFS01187B99ABFF,New Jersey,United States
ARMQTLU1187B99804E,Pennsylvania,United States
AR989HF1187B997D6E,California,United States
ARY07TO1187FB4D975,California,United States
ARSLFJI1187B9B344D,,England
ARQ76QZ1187FB59F2A,New York,United States
ARIOZCU1187FB3A3DC,Ohio,United States
ARA1VHY1187FB40777,Michigan,United States
AR0DQ0J1187B98948A,New York,United States
ARIH25B1187FB4EF03,Colorado,United States
AR49IQD1187FB37EA7,New York,United States
ARPWKNX1250941467B,Virginia,United States
ARJOTW41187B9B6DA7,Washington,United States
ARS0OVS1187B9993C3,,England
AROQZG61187FB47B43,,Canada
AR7CT141187B9955A8,New York,United States
ARMBD941187FB532C0,Michigan,United States
ARNTK8X1187FB4DA6A,,England
ARVG4OK1187B9B6BD3,Missouri,United States
ARDSW3W1187FB3E3CC,,United States
ARFYDTC11E2835DCA1,,Mexico
ARCIPJ61187B9894A8,Texas,United States
ARE3FUT1187FB4CF3E,California,United States
ARZE7BF1187B98A484,,Germany
AR4Z34L1187B9B42EE,Georgia,United States
ARZE7SD1187B9B942B,California,United States
ARYSMLM1187B993D28,Massachusetts,United States
ARCCQUR1187B993358,,Argentina
ARUJF591187FB41E37,Iowa,United States
ARR53891187FB3848C,,England
AR6UMMD1187FB4BF3E,Washington,United States
ARIEOHJ1187B9A2100,Ohio,United States
ARTLO011187FB532F6,,England
ARZPHO81187B9ADA0E,,Russia
ARHRE7Z11C8A42C3BF,,England
ARZWCRQ11F50C50A20,Indiana,United States
ARD34XJ1187FB41FB5,Tennessee,United States
ARYRSXE11F43A69F83,North Carolina,United States
ARML3X41187FB35F2E,Virginia,United States
ARTUPKV1187FB4115D,Virginia,United States
AR04S8J1187FB48358,Indiana,United States
ARIXZ0N1187FB43077,,England
ARR82BB1187FB3774B,New Jersey,United States
AREVOS41187FB4E7BA,,England
AR2LXAK1187B9AF7D8,Ohio,United States
AR7HRLT1187B997091,,Sweden
ARCD5SV1187FB56732,West Virginia,United States
AR9YUFD1187B98F91B,Texas,United States
AR7B66W1187FB4D5D6,,The Netherlands
AR16GBD1187B99D762,Louisiana,United States
AR2WM9E11A348F0132,Delaware,United States
ARO3MIG1187B9AA234,California,United States
ARODMV01187B98AEA7,,Australia
ARQ94TX1187B9AD724,New Jersey,United States
ARSHA481187B9ACD16,,Finland
AR0KOD7119B8669AFA,Alabama,United States
ARURWOB1187FB3B6D7,Illinois,United States
ARFCWOK1187B994E7A,Texas,United States
ARUKIC21187B997B0C,Illinois,United States
ARGYJUJ1187B9AEE2B,Arkansas,United States
ARCL3Z01187FB5A1BE,California,United States
AREYUF61187FB40964,,England
ARJ08091187FB5B079,Texas,United States
AR5PE971187FB484DE,New York,United States
AR4CSFO1187B989755,Texas,United States
ARZRZYN1187FB59F72,Pennsylvania,United States
AR5ET6C1187B98DC48,California,United States
ARKG9A11187FB52CFE,Ohio,United States
ARD6BIC1187B9B1A54,,France
ARWGBTO1187FB3D1FA,New York,United States
ARRROLI1187FB53628,Massachusetts,United States
AR24F551187FB417BA,Wisconsin,United States
ARWSUGF1187FB5A5D8,Colorado,United States
ARPR6U31187B98ED44,,Sweden
ARMHYTR11F4C84700B,Tennessee,United States
ARUSUPC11F50C4C9CE,,India
AR9YGYV1187B9A9D1E,Texas,United States
ARWFMHH1187B9B82DD,Mississippi,United States
ARQUNNL1187FB53045,,New Zealand
ARBEH9Y1187B992179,,Portugal
ARF4OQL1187FB3716B,South Carolina,United States
ARX0O0O1187B9A4B75,,Norway
AR5MC2R1187FB52CB1,Alabama,United States
AR0VU8Y11C8A422C79,New York,United States
ARWWZ1V1187B9A60E9,Washington,United States
AR2XILQ1187FB3AA83,,England
ARB9IKN1187B9A6C29,,China
ARW2AMZ1187FB381AC,Tennessee,United States
AR7UI5A1187B98E057,Pennsylvania,United States
ARN099E1187FB50A5D,Texas,United States
ARM7NHH1187FB38459,Illinois,United States
ARPKJBS1187B98A3D7,New York,United States
ARC4V2K1187FB3C5AE,,Australia
ARJK24L1187B9AFF5E,,Brazil
AR9PVWE1187B9A7847,Texas,United States
AR0B3JN1187FB4360A,,Canada
ARRWDU31187B9B5656,Pennsylvania,United States
ARY113E1187FB3DD14,,Norway
AR57QXQ1187B990B83,New York,United States
ARKHXV61187B993773,Tennessee,United States
ARSN8G01187FB3A3DD,Minnesota,United States
ARTMDS61187B98D43C,California,United States
AR75IN11187B98A725,Oklahoma,United States
ARZ4L8Y1187FB54C8E,Texas,United States
ARRJES71187FB4D09E,Texas,United States
ARNMC5U1187FB5899E,New York,United States
AR5UOAG1187B9A5B29,Massachusetts,United States
AR4OZ6Y1187FB4E591,New Jersey,United States
ARK30AI1187FB3C777,,England
ARHXGZI1187B9A37DC,New York,United States
AR4C86D1187B998326,New York,United States
ARWKB2K1187FB36EC4,Michigan,United States
ARNJF3I1187B99CA90,Pennsylvania,United States
ARXDIEB1187B9A6F00,,England
ARD2NDU1187B99B615,California,United States
AR0XI3R1187FB40A96,Louisiana,United States
AR19SG51187FB3ECA3,,Germany
ARRBLA91187FB59789,,Jamaica
AR9HE7V1187B99F499,Kentucky,United States
ARNYTCD1259E0F0264,Virginia,United States
AR6U9RY1187B98F924,Texas,United States
ARBUOOR1187B997391,Washington,United States
ARUJ1391187B98CB43,Vermont,United States
ARJ9RFW1187B9A341B,,Canada
ARFB9TD1187B99AC77,Louisiana,United States
ARZLAUI1187FB5BE49,Kansas,United States
AR0VVOT1187FB3B474,Texas,United States
ARGHEC01187FB597B0,,Sweden
ARRPQY91187FB3CBBB,,England
AR5V2941187B9B08E7,New York,United States
ARTP9EY1187B99CC49,Pennsylvania,United States
ARVIX3E1187B9B5C01,Virginia,United States
ARFREWD1187FB41079,,Norway
ARFH74F1187B9B5E3F,Maryland,United States
ARRAWMA11F50C4DCB3,,Canada
AR03AC11187FB39256,Maryland,United States
AR7SD0E1187FB4C647,,Germany
ARAFI961187B9B3A1A,Texas,United States
ARWVACC11EBCD75230,,Canada
AREETYB1187FB5996A,Ohio,United States
ARUKTRJ1187B99EE38,Connecticut,United States
AR4FHXS1187B9975A5,New York,United States
ARUV9R01187FB3A240,,England
ARVPEEY1187FB3EAED,Alabama,United States
ARTXVGO1187FB5411B,Georgia,United States
ARVRXLI12767704A22,Maryland,United States
ARWPADL12454A51F1C,North Carolina,United States
ARDAIMT1187B992880,Mississippi,United States
ARWS30C1187FB392DE,Pennsylvania,United States
ARVKVZP1187B9A025E,,Canada
ARQOKGA1187B99C524,Texas,United States
ARI3X4Z1187B98D002,,England
AR5W6NO1187B9B6AA4,,Australia
ARER4U01187B9922C4,,Norway
ARI8QZ71187B9B1A20,Florida,United States
ARCBDSM11F4C845291,,Germany
ARTE7RZ1187B9A7647,Louisiana,United States
AR9JLBU1187B9AAEC4,New York,United States
ARZCG6W1187B9937F4,Illinois,United States
AR3E4IO1187FB4B837,,England
ARDZQ5U1187B9ADEAE,Washington,United States
ARHWLCX1187FB4D07C,,England
ARSYR9E1187B9A2B99,Illinois,United States
AR7UYFJ1187B9A9CBB,Missouri,United States
ARUR8NC1187FB51A63,,Italy
ARFNA6D119B8667D51,,Georgia
ARSFQTM1187B98F518,,Canada
ARJVGWP1187B98A73E,Tennessee,United States
AR5XD0L1187B9B5D93,Illinois,United States
ARE6S0I1187B98CC5E,,France
AR8HI5B1187FB420FF,New Jersey,United States
ARK03TQ1187FB39E01,,France
ARECUYK11F50C49C1C,,Pakistan
ARPI19J1187B9A3F7D,Ohio,United States
ARV4NRL1187FB58D95,Virginia,United States
ARVPUT61187B98FEFE,,England
ARFGLVY1187B9A5ACE,Ohio,United States
ARS24MQ1187FB384CB,,England
ARIVFHR1187B9B6BE8,Florida,United States
ARMXROY11F4C841033,Oregon,United States
ARF74KQ1187FB3D634,,England
ARHBJRB12592CDB00C,,Canada
ARZQMTK1187FB4611A,Maryland,United States
AR7HQ7F1187B9B5582,Colorado,United States
ARPVR3J1187B9B4DCA,Ohio,United States
AROJCUC11E2835DCEF,Texas,United States
ARUB0K61187B9B9AC3,Illinois,United States
AR4P7BW1187FB57B07,,England
ARWI5HR11C8A42C387,Indiana,United States
ARSPVDV1187B996BCA,New York,United States
ARLGTWP1187FB3E9DD,Alabama,United States
AR3ZQLW1187B992D15,California,United States
ARDPPWH1187B98A112,Texas,United States
ARBGDF21187FB49FE8,Alabama,United States
ARPVQKG1187B9B960C,,Germany
ARXGWZP11F4C83C075,,England
ARX0L4F1187FB45EFD,,England
AR7A0JM1187B9ACCF5,,Scotland
ARWRRJC1187FB55645,Virginia,United States
ARTSAA11187B98D99A,New Jersey,United States
AR66C9X1187B98F7EA,,Scotland
ARMOYCU1187FB3F376,,England
ARWFU4P1187B9A4980,Tennessee,United States
ARHGQTN12509416B14,New York,United States
AR4A0RZ1187FB5C0BD,New Jersey,United States
AR1NHBS1187FB4CA7D,,Wales
ARYOPH81187B98AEED,North Carolina,United States
ARET5NL1187B98BAAD,California,United States
ARCX63A1187B98E254,Alabama,United States
ARIA09I1187B9A6D6E,Washington,United States
AR25WM21187FB461B3,,Indonesia
AR3SBI51187FB4A928,North Carolina,United States
AR81EWU1187B99B1DE,,Canada
ARAUFTU1187B9A3C1B,,Mexico
ARPJ8XS1187FB4ABF3,,Australia
ARQ6GD31187B98ED58,,Canada
AR4DBCA1187FB5B63F,,Finland
ARACVIO12454A375CB,,France
ARBLLWC1187B993740,New Jersey,United States
ARSHAD31187FB58F47,New York,United States
AR238371187B994B44,,South Korea
AR8ILWQ1187B9937E7,New York,United States
ARV4PNF1187B9A14D8,Tennessee,United States
ARUD8TE1187FB5B489,,Austria
ARPXVZV1187B98FACC,West Virginia,United States
ARJ1VYP1187B99249A,,England
ARHYIN41187B98CFD9,,Canada
AREL2FR1187B9AE8A8,New York,United States
AR1HIJF1187B9AB804,Illinois,United States
AR5CWQR1187FB36676,New Jersey,United States
ARLKQJN1187FB57135,Illinois,United States
ARQDKV21187B992293,Alabama,United States
AR4R8SG1187FB54591,New York,United States
ARQD3SQ1187B990E55,Ohio,United States
AR04YM81187B99331F,Pennsylvania,United States
AR35URR1187B9B3FF5,,Brazil
ARHV6YT1187FB4C6BC,Tennessee,United States
ARAH11Z1187FB3F42F,California,United States
ARNAWFN11F50C4E09B,Georgia,United States
ARU56911187FB3EAAB,California,United States
ARUHP9S1187B99DBE5,South Carolina,United States
ARSEQOG1187B9B7D65,Utah,United States
AROP23Q1187B992697,,Jamaica
ARU1RES1187B9947B6,Colorado,United States
ARO0AKN1187B9A1B84,New York,United States
ARGAALH11F4C842415,Illinois,United States
ARYENTT1187B9A6DFF,,Colombia
ARCWNMB1269FB38818,California,United States
ARLPU0O1187FB38B59,California,United States
ARLWRHY11F4C83CF0A,Kentucky,United States
ARLFAHS11E2835E9FE,,Brazil
AR3P5211187FB3B59C,,Ireland
ARVT5RE1187FB38CAA,New York,United States
ARKJWJD1187FB5A317,,England
ARBAKUU1187B999826,California,United States
ARQ1T5R1187B9A93C9,Tennessee,United States
AR3BAPB1187FB3DD5E,New York,United States
ARBHEJA1187FB41603,Illinois,United States
AR2UNXF1187B9B42F3,Kansas,United States
AR42R8L1187B9AB48E,Alabama,United States
ARFUFSJ1187B9A1AE4,Massachusetts,United States
ARQ5CRN1187FB39E5D,,France
ARL4HRE1187B9AC65F,California,United States
AR35MZC1187FB53292,Pennsylvania,United States
ARR1CKC1187FB40CB6,Indiana,United States
ARICOLI12509411454,Florida,United States
AR47XGG1187B99146A,Pennsylvania,United States
ARV0MBG1187B9B96FE,New York,United States
ARX13A01187B99FF60,Maryland,United States
AR2RKG51187FB39E7D,New York,United States
ARCQI911187B994D61,Michigan,United States
ARVXGIR1187FB3BB86,,England
ARARUE71187FB3DA58,,Northern Ireland
ARSL7B31187B9B2F18,,Austria
